2723,He was proud to be a blood donor,A donor is somebody who gives something to an organization,5,17,donor,n,null,Un donante es alguien que da algo a una organizacion.
2724,All of my fellow patients at the hospital have also complained about the food,A fellow is someone who shares a job or quality with someone else,5,17,fellow,n,null,Un compañero es alguien que comparte un trabajo o una cualidad con otra persona.
2725,The friends exchanged gossip about the people they knew in school,Gossip is information that might be untrue but is still discussed anyway,5,17,gossip,n,null,El chisme es informacion que puede ser falsa pero que aun se discute de todos modos.
2726,At the end of the spring my friends and I will graduate from high school,To graduate from a school means to complete and pass all courses of study there,5,17,graduate,v,null,Graduarse de una escuela significa completar y aprobar todos los cursos de estudio alli.
2727,The wall was covered with colorful graffiti,Graffiti is words or drawings in public places,5,17,graffiti,n,null,Graffiti son palabras o dibujos en lugares publicos
2728,The librarians are the guardians of the books,A guardian is someone who protects somebody or something,5,17,guardian,n,null,Un guardian es alguien que protege a alguien o algo.
2729,The man was implicated in the theft at the store,To implicate someone is to show that they have done a crime or something bad,5,17,implicate,v,null,Implicar a alguien es demostrar que ha cometido un delito o algo malo
2730,His kin were all farmers,"Kin is a person""s family and relatives",5,17,kin,n,null,Kin es la familia y parientes de una persona.
2731,"The soccer player didn""t agree with the referee",A referee is a person who makes sure that the rules are followed in sports,5,17,referee,n,null,Un arbitro es una persona que se asegura de que se sigan las reglas en los deportes.
2732,He severed the string using scissors,To sever something is to cut through it completely,5,17,sever,v,null,Cortar algo es cortarlo completamente
2733,The golf club had a long wooden shaft that he held in his hands,A shaft is a handle of a tool or weapon,5,17,shaft,n,null,Un eje es un mango de una herramienta o arma.
2734,He stabbed the fork into the potato and passed it to his daughter,To stab means to cut someone or something with a sharp object like a knife,5,17,stab,v,null,Apuñalar significa cortar a alguien o algo con un objeto afilado como un cuchillo.
2735,Having a lot of money is a stimulus for people to buy more things,A stimulus is something that causes growth or activity,5,17,stimulus,n,null,Un estimulo es algo que causa crecimiento o actividad.
2736,The police had a suspicion that the driver had stolen the purse,A suspicion is a feeling that something is possible or true in a crime,5,17,suspicion,n,null,Una sospecha es un sentimiento de que algo es posible o cierto en un crimen
2737,The trip was terminated after the car broke down,To terminate something means to stop or end it,5,17,terminate,v,null,Terminar algo significa detenerlo o terminarlo.
2738,"The students discussed the book""s theme in class",A theme is the main subject of a book movie or painting,5,17,theme,n,null,Un tema es el tema principal de un libro una pelicula o una pintura.
2739,University tuitions have increased by fifty percent in the last five years,Tuition is the amount of money paid to go to a school,5,17,tuition,n,null,La matricula es la cantidad de dinero que se paga para ir a una escuela
2740,Nobody liked to play games with him because he was always too aggressive,If someone is aggressive then they constantly want to fight,5,18,aggressive,adj,null,Si alguien es agresivo quiere pelear constantemente.
2741,She was denied amnesty for her involvement in the war,Amnesty is a pardon given to prisoners of war,5,18,amnesty,n,null,La amnistia es un indulto concedido a los prisioneros de guerra
2742,The new arena was all set to hold the championship match,An arena is a building where people can watch sports and concerts,5,18,arena,n,null,Un estadio es un edificio donde la gente puede ver deportes y conciertos.
2743,People have gathered at the school auditorium to watch the play,An auditorium is a large building used for public events,5,18,auditorium,n,null,Un auditorio es un gran edificio utilizado para eventos publicos.
2744,The guards told the captive that there was no way he could escape the prison,A captive is a prisoner,5,18,captive,n,null,Un cautivo es un prisionero
2745,The two warriors were locked in combat,Combat is fighting between two people or groups,5,18,combat,n,null,El combate es la lucha entre dos personas o grupos.
2746,There is nothing commonplace about the way Morris dresses,If something is commonplace then it is ordinary,5,18,commonplace,adj,null,Si algo es comun entonces es ordinario.
2747,The workers waited outside the compound for the gates to the factory to open,A compound is an enclosed area such as a prison or factory,5,18,compound,n,null,Un recinto es un area cerrada como una prision o una fabrica.
2748,The army had a corps of archers who trained apart from the regular soldiers,A corps is a division of a military force,5,18,corps,n,null,Un cuerpo es una division de una fuerza militar.
2749,The phone call distracted him so much that he forgot all about his homework,To distract someone means to stop them from concentrating on something,5,18,distract,v,null,Distraer a alguien significa evitar que se concentre en algo
2750,She did not share the secret She remained silent as if she were dumb,If someone is dumb they are unable to speak,5,18,dumb,adj,null,Si alguien es mudo no puede hablar
2751,It was hard to believe that anyone could be his foe,A foe is an enemy or opponent,5,18,foe,n,null,Un enemigo es un enemigo u oponente.
2752,My uncle used the ax to hack the tree into many logs,To hack something means to cut it into uneven pieces,5,18,hack,v,null,Hackear algo significa cortarlo en pedazos desiguales
2753,She liked to meditate for several hours of each day,To meditate means to focus or think deeply in silence,5,18,meditate,v,null,Meditar significa concentrarse o pensar profundamente en silencio.
2754,While cutting the carrots the cook nicked his finger with the edge of his knife,To nick someone means to cut them slightly with a sharp object,5,18,nick,v,null,Picar a alguien significa cortarlo ligeramente con un objeto afilado.
2755,The older boy provoked Paul by calling him mean names,To provoke someone means to annoy them on purpose to cause violence,5,18,provoke,v,null,Provocar a alguien significa molestarlo a proposito para causar violencia.
2756,He was not very active in the realm of business,A realm is any area of activity or interest,5,18,realm,n,null,Un reino es cualquier area de actividad o interes
2757,"The emperor""s reign lasted for only two years",A reign is the period of time in which a ruler rules,5,18,reign,n,null,Un reinado es el periodo de tiempo en el que gobierna un gobernante
2758,The old metal gate would not swing because the hinges were covered in rust,Rust is a red and brown coating on iron objects caused by water and air,5,18,rust,n,null,El oxido es una capa roja y marron en los objetos de hierro causada por el agua y el aire.
2759,One religion in India will not harm cows because it believes that they are sacred,If something is sacred then it is worshipped and respected,5,18,sacred,adj,null,Si algo es sagrado entonces es adorado y respetado
2760,He feels like he did a good job and his boss should pay him accordingly,If someone acts accordingly they act in a way that is suitable,5,19,accordingly,adv,null,Si alguien actua en consecuencia actua de una manera adecuada.
2761,When the ship reached its destination the crew dropped the anchor,An anchor is a heavy object dropped from a boat to make it stay in one place,5,19,anchor,n,null,Un ancla es un objeto pesado que se deja caer desde un barco para que permanezca en un lugar.
2762,"Don""t steer the boat near those buoys There are rocks underneath the water",A buoy is a floating sign that warns boats of dangerous areas,5,19,buoy,n,null,Una boya es una señal flotante que advierte a los barcos de zonas peligrosas
2763,It was a catastrophe for my family when my dad lost his job,A catastrophe is an unexpected event that causes great suffering or damage,5,19,catastrophe,n,null,Una catastrofe es un evento inesperado que causa un gran sufrimiento o daño
2764,They studied the context of the battle before giving their presentation,Context is the situations that form the background of an event,5,19,context,n,null,El contexto son las situaciones que forman el trasfondo de un evento.
2765,The famous lighthouse was designated a historical monument,To designate someone or something means to give them a particular description,5,19,designate,v,null,Designar a alguien o algo significa darle una descripcion particular
2766,His lawyer distorted the facts so that he would be set free,To distort something means to lie about it,5,19,distort,v,null,Distorsionar algo significa mentir sobre ello.
2767,The huge ship pulled into the dock and the crew unloaded the cargo,A dock is an enclosed area where ships go to be loaded unloaded and repaired,5,19,dock,n,null,Un muelle es un area cerrada donde los barcos van para ser cargados descargados y reparados.
2768,"The teacher""s desk is at the fore of the classroom",The fore of something is the front part of it,5,19,fore,n,null,El frente de algo es la parte frontal de ello.
2769,While Dad was sick the doctor made frequent visits to his house,If something is frequent then it happens or is done often,5,19,frequent,adj,null,Si algo es frecuente entonces sucede o se hace a menudo
2770,After the painting was determined to be genuine it sold for a million dollars,When something is genuine it is true or real,5,19,genuine,adj,null,Cuando algo es genuino es verdadero o real
2771,When I was done working on the car I had grease all over my hands,Grease is an oily substance put on moving parts so they work smoothly,5,19,grease,n,null,La grasa es una sustancia aceitosa que se coloca en las piezas moviles para que funcionen sin problemas.
2772,The intricate painting on the quilt was very lovely,When something is intricate it has many small parts or details,5,19,intricate,adj,null,Cuando algo es intrincado tiene muchas partes pequeñas o detalles
2773,Increased wages are offset by higher prices for goods,To offset means to use one thing to cancel out the effect of another thing,5,19,offset,v,null,Compensar significa usar una cosa para cancelar el efecto de otra cosa
2774,The gift on top overlaps the other gift on the bottom,To overlap something means to cover a piece of it,5,19,overlap,v,null,Superponer algo significa cubrir una parte de ello.
2775,The violent attack precipitated an all-out war,To precipitate an event means to cause it to happen sooner than normal,5,19,precipitate,v,null,Precipitar un evento significa hacer que suceda antes de lo normal
2776,Her secondhand jeans were a bit faded in the front,When something is secondhand it has been owned by someone else,5,19,secondhand,adj,null,Cuando algo es de segunda mano ha sido propiedad de otra persona
2777,To operate the machine put your coins into the slot,A slot is a narrow opening in a machine or container,5,19,slot,n,null,Una ranura es una abertura estrecha en una maquina o contenedor
2778,The whale submerged its huge body into the ocean,To submerge something means to put it below the surface of a liquid,5,19,submerge,v,null,Sumergir algo significa ponerlo debajo de la superficie de un liquido.
2779,Sam thought of a good tactic in order to attract more business,A tactic is a careful plan to achieve something,5,19,tactic,n,null,Una tactica es un plan cuidadoso para lograr algo.
2780,The company totaled its aggregate sales for the entire year,When a number is aggregate it is made up of smaller amounts added together,5,20,aggregate,adj,null,Cuando un numero es agregado se compone de cantidades mas pequeñas sumadas
2781,The doctor gave me a shot of an antibiotic when I got the flu,An antibiotic is a medical drug used to kill bacteria and treat infections,5,20,antibiotic,n,null,Un antibiotico es un farmaco utilizado para matar bacterias y tratar infecciones.
2782,Be very careful not to shock yourself when fixing an electrical circuit,A circuit is a piece of an electronic device that allows electricity to flow,5,20,circuit,n,null,Un circuito es una pieza de un dispositivo electronico que permite que la electricidad fluya
2783,The wool scarf complemented her lovely eyes,To complement something or someone is to make them better,5,20,complement,v,null,Complementar algo o alguien es hacerlo mejor
2784,I compressed my clothes to fit into a single suitcase,To compress something means to press or squeeze it so that it takes up less space,5,20,compress,v,null,Comprimir algo significa presionarlo o apretarlo para que ocupe menos espacio
2785,The company has a database of all the names and accounts of their customers,A database is a collection of data that is stored in a computer,5,20,database,n,null,Una base de datos es una coleccion de datos que se almacenan en una computadora
2786,I worked the equivalent of sixty hours this week,An equivalent is an amount or value that is the same as another amount or value,5,20,equivalent,n,null,Un equivalente es una cantidad o valor que es igual a otra cantidad o valor
2787,Children usually get shots to make them immune to certain diseases,When someone is immune to a disease they cannot be affected by it,5,20,immune,adj,null,Cuando alguien es inmune a una enfermedad no puede verse afectado por ella.
2788,Type the input into the computer program,Input is information that is put into a computer,5,20,input,n,null,La entrada es informacion que se pone en una computadora
2789,I only tell my secrets to my most intimate friends,When a relationship is intimate the two things are very closely connected,5,20,intimate,adj,null,Cuando una relacion es intima las dos cosas estan muy estrechamente conectadas
2790,I used a magnet to pick up the nails that were scattered on the floor,A magnet is a piece of iron or other material which attracts iron toward it,5,20,magnet,n,null,Un iman es una pieza de hierro u otro material que atrae el hierro hacia si.
2791,If you exercise every day your metabolism speeds up,"A person""s metabolism is the way chemical processes in their body use energy",5,20,metabolism,n,null,El metabolismo de una persona es la forma en que los procesos quimicos en su cuerpo usan energia.
2792,I can put more data on my computer if I buy a more powerful microchip,A microchip is a small device inside a computer that holds information,5,20,microchip,n,null,Un microchip es un pequeño dispositivo dentro de una computadora que contiene informacion
2793,The first phase in the recycling project involves finding volunteers to help out,A phase is a stage in a process or the gradual development of something,5,20,phase,n,null,Una fase es una etapa en un proceso o el desarrollo gradual de algo.
2794,"I pinched my nose so I couldn""t smell the odor from the garbage","To pinch means to take a piece of skin between one""s fingers and squeeze",5,20,pinch,v,null,Pellizcar significa tomar un trozo de piel entre los dedos y apretar
2795,Growing a beard is more prevalent behavior in men than women,When something is prevalent it is common,5,20,prevalent,adj,null,Cuando algo prevalece es comun
2796,The physics student studied quantum mechanics,When something is quantum it relates to the behavior of atomic particles,5,20,quantum,adj,null,Cuando algo es cuantico se relaciona con el comportamiento de las particulas atomicas.
2797,The boy to girl ratio is one to three,A ratio is a relationship between two things expressed in numbers or amounts,5,20,ratio,n,null,Una razon es una relacion entre dos cosas expresada en numeros o cantidades.
2798,A strand of DNA looks like two interlocking spirals,A spiral is a shape which winds round and round in a larger and larger circle,5,20,spiral,n,null,Una espiral es una forma que da vueltas y vueltas en un circulo cada vez mas grande
2799,The girl was in bed fora week when she had a viral infection,When something is viral it is a disease or infection that is caused by a virus,5,20,viral,adj,null,Cuando algo es viral es una enfermedad o infeccion causada por un virus
2800,I was astounded that Monica won the art competition,If you are astounded you are very surprised,5,21,astounded,adj,null,Si estas asombrado estas muy sorprendido
2801,"He isn""t very clever but he does have some other positive attributes",An attribute is a characteristic of a person or thing,5,21,attribute,n,null,Un atributo es una caracteristica de una persona o cosa.
2802,"Since you already know English after learning French you""ll be bilingual",If someone is bilingual then they can speak two languages,5,21,bilingual,adj,null,Si alguien es bilingüe entonces puede hablar dos idiomas
2803,Scientists recently made a clone of a sheep,A clone is an identical copy of a living creature,5,21,clone,n,null,Un clon es una copia identica de un ser vivo.
2804,I find it difficult to understand people if they use colloquial language,Colloquial describes informal words that are more suitable for speech than writing,5,21,colloquial,adj,null,Coloquial describe palabras informales que son mas adecuadas para el habla que para la escritura.
2805,"Girls often look nicer when they don""t use so many cosmetics",Cosmetics are substances that make the face and skin more beautiful,5,21,cosmetics,n,null,Los cosmeticos son sustancias que embellecen el rostro y la piel.
2806,"Helen dashed up the stairs so she wouldn""t be late for her appointment",To dash means to run or move quickly,5,21,dash,v,null,Dash significa correr o moverse rapidamente
2807,He felt disgust toward his date because she had such terrible eating habits,Disgust is a feeling of distaste and anger caused by something rude or unpleasant,5,21,disgust,n,null,El asco es un sentimiento de disgusto e ira causado por algo grosero o desagradable.
2808,She highlighted the key words in the document with a fluorescent yellow pen,If something is fluorescent it is such a bright color that it seems to give off light,5,21,fluorescent,adj,null,Si algo es fluorescente es de un color tan vivo que parece que despide luz
2809,My father was furious when he read my bad school report,If you are furious you are extremely angry,5,21,furious,adj,null,Si estas furioso estas extremadamente enojado.
2810,There has been a gulf between James and Tony since their parents died,A gulf is a gap between people who do not understand each other,5,21,gulf,n,null,Un abismo es una brecha entre personas que no se entienden
2811,Jennifer has always been more interested in humanities than science,Humanities are subjects which analyze human ideas such as history and literature,5,21,humanities,n,null,Las humanidades son asignaturas que analizan ideas humanas como la historia y la literatura.
2812,"He tied a knot in his shoelaces so they wouldn""t come off during the race",A knot is made when you tie the ends of rope or cord together,5,21,knot,n,null,Se hace un nudo cuando se atan los extremos de una cuerda o cuerda.
2813,Tony is a good linguist and speaks four different languages,A linguist is someone who studies languages,5,21,linguist,n,null,Un lingüista es alguien que estudia idiomas.
2814,"There were thousands of participants in this year""s marathon",A participant is someone who joins in a social event or competition,5,21,participant,n,null,Un participante es alguien que se une a un evento social o competencia
2815,"It is plausible that Jack isn""t here today because he is sick",If something is plausible it is reasonable or possible,5,21,plausible,adj,null,Si algo es plausible es razonable o posible
2816,Ken was very interested to learn about the religious rituals of the natives,A ritual is a formal custom that people do regularly,5,21,ritual,n,null,Un ritual es una costumbre formal que la gente hace regularmente
2817,Jane has two siblings an older brother and a younger sister,A sibling is a brother or sister,5,21,sibling,n,null,Un hermano es un hermano o una hermana.
2818,Polly is very skinny I think she needs to eat more,If someone is skinny they are extremely thin,5,21,skinny,adj,null,Si alguien es flaco es extremadamente delgado
2819,"I asked him about his mother""s health but he was very vague about it",If something is vague it is not clear and it gives very few details,5,21,vague,adj,null,Si algo es vago no esta claro y da muy pocos detalles
2820,In chemistry class we mixed two acids together and watched the reaction,An acid is a chemical that can burn or dissolve other substances,5,22,acid,n,null,Un acido es una sustancia quimica que puede quemar o disolver otras sustancias
2821,She hoped she could be promoted to a job in the administration,An administration is the group of people who manage a company or organization,5,22,administration,n,null,Una administracion es el conjunto de personas que dirigen una empresa u organizacion
2822,I work as an administrative assistant to the owner of the company,Administrative describes anything related to managing a company or organization,5,22,administrative,adj,null,Administrativo describe todo lo relacionado con la gestion de una empresa u organizacion.
2823,Researchers at the biotechnology company use bacteria to make medicine,Biotechnology is the use of living parts such as cells in industry and technology,5,22,biotechnology,n,null,La biotecnologia es el uso de partes vivas como las celulas en la industria y la tecnologia.
2824,When people have too much cholesterol they are at a high risk for heart problems,Cholesterol is a substance in fat tissues and blood of all animals,5,22,cholesterol,n,null,El colesterol es una sustancia en los tejidos grasos y la sangre de todos los animales.
2825,The companies formed a coalition to make trade less expensive,A coalition is a group of people or organizations working for a common purpose,5,22,coalition,n,null,Una coalicion es un grupo de personas u organizaciones que trabajan para un proposito comun
2826,"The scary-looking man""s appearance is deceptive but he is actually very nice",When something is deceptive it encourages one to believe something that is false,5,22,deceptive,adj,null,Cuando algo es engañoso alienta a uno a creer algo que es falso.
2827,Overweight people are more likely to suffer from diabetes than slimmer ones,Diabetes is a medical condition where a person has too much sugar in their blood,5,22,diabetes,n,null,La diabetes es una afeccion medica en la que una persona tiene demasiada azucar en la sangre
2828,Wearing a seatbelt eliminates some of the dangers of driving a car,To eliminate something that is unwanted means to completely remove it,5,22,eliminate,v,null,Eliminar algo que no es deseado significa eliminarlo por completo.
2829,Canyons are formed because rivers of fast-moving water caused erosion,Erosion is the destruction of rock or soil due to flowing water or weather,5,22,erosion,n,null,La erosion es la destruccion de la roca o el suelo debido al agua que fluye o al clima.
2830,"The act of stealing certainly doesn""t go against some people""s ethics",Ethics are moral beliefs or rules about right or wrong,5,22,ethics,n,null,La etica son creencias morales o reglas sobre el bien o el mal.
2831,The man gave a very explicit account of the car accident,If something is explicit it is very clear open and truthful,5,22,explicit,adj,null,Si algo es explicito es muy claro abierto y veraz
2832,His ideas fit into the framework of a successful business plan,A framework is a set of rules or ideas that people use to solve problems,5,22,framework,n,null,Un marco es un conjunto de reglas o ideas que las personas usan para resolver problemas.
2833,"My father""s company manufactures steel building materials",To manufacture something means to make it in a factory,5,22,manufacture,v,null,Fabricar algo significa hacerlo en una fabrica.
2834,"I can""t open my car door because the locking mechanism is broke",A mechanism is a part of a machine that performs a certain function,5,22,mechanism,n,null,Un mecanismo es una parte de una maquina que realiza una determinada funcion.
2835,I checked my homework twice to minimize errors I might have made,To minimize means to reduce something to the lowest possible level,5,22,minimize,v,null,Minimizar significa reducir algo al nivel mas bajo posible
2836,Bees use nectar to make their honey,Nectar is a sweet liquid produced by flowers that bees and other insects collect,5,22,nectar,n,null,El nectar es un liquido dulce producido por las flores que recolectan las abejas y otros insectos.
2837,I have a notion that this route would get us to the beach,A notion is an idea or belief about something,5,22,notion,n,null,Una nocion es una idea o creencia acerca de algo.
2838,Some people are more prone to catching colds than others,When things are prone to some bad thing they are likely affected by it,5,22,prone,adj,null,Cuando las cosas son propensas a algo malo es probable que se vean afectadas por ello.
2839,"The teacher""s grading system was straightforward and fair",When something is straightforward it is good because it is easy to understand,5,22,straightforward,adj,null,Cuando algo es sencillo es bueno porque es facil de entender
2840,"It""s an astronomical distance between the Milky Way galaxy and the nearest galaxy",If something is astronomical then it is extremely large,5,23,astronomical,adj,null,Si algo es astronomico entonces es extremadamente grande
2841,A molecule consists of a combination of two or more atoms,An atom is the smallest unit of a substance,5,23,atom,n,null,Un atomo es la unidad mas pequeña de una sustancia.
2842,The breadth of the northern wall of the house is twenty meters,Breadth is the distance from one side to the other side of something,5,23,breadth,n,null,El ancho es la distancia de un lado al otro lado de algo
2843,"The circumference of the Earth is obviously much larger than a baseball""s",A circumference is the distance completely around a circular object,5,23,circumference,n,null,Una circunferencia es la distancia completamente alrededor de un objeto circular.
2844,Comets take many decades to complete an orbit around a star,A comet is an object in space made of ice and rock with a tail of glowing dust,5,23,comet,n,null,Un cometa es un objeto en el espacio hecho de hielo y roca con una cola de polvo brillante.
2845,They could clearly see the big crater on the moon through the telescope,"A crater is a large hole in a planet""s or moon""s surface",5,23,crater,n,null,Un crater es un gran agujero en la superficie de un planeta o luna.
2846,Ten days ago the entire moon was bright but now only a small crescent is shining,"A crescent is the curved shape lit on the moon""s face during its early and late stages",5,23,crescent,n,null,Una media luna es la forma curva iluminada en la cara de la luna durante sus primeras y ultimas etapas.
2847,The debris from the cube scattered on the floor,Debris is the small pieces scattered from something wrecked or destroyed,5,23,debris,n,null,Los escombros son las pequeñas piezas esparcidas de algo destrozado o destruido.
2848,After the other company won the account our salespeople were filled with despair,Despair is the complete loss of hope,5,23,despair,n,null,La desesperacion es la perdida total de la esperanza.
2849,The logger embedded the ax into the wood after chopping several logs,To embed something means to place it firmly within a surrounding thing,5,23,embed,v,null,Incrustar algo significa colocarlo firmemente dentro de una cosa circundante.
2850,After the light broke there were fragments of glass to clean up,A fragment is a small part of something,5,23,fragment,n,null,Un fragmento es una pequeña parte de algo.
2851,Our solar system is located in the outer area of our galaxy,A galaxy is any extremely large collection of star systems,5,23,galaxy,n,null,Una galaxia es cualquier coleccion extremadamente grande de sistemas estelares.
2852,Some dinosaurs were so gigantic that they were the size of buildings,If something is gigantic then it is extremely large,5,23,gigantic,adj,null,Si algo es gigantesco entonces es extremadamente grande
2853,In the gloom of the morning it was difficult to see the boat on the lake,Gloom is a state of being almost completely dark,5,23,gloom,n,null,Gloom es un estado de estar casi completamente oscuro
2854,The heat from the fireplace radiated throughout the room,To radiate means to send out energy or heat,5,23,radiate,v,null,Irradiar significa enviar energia o calor.
2855,All day the cows roamed around the field eating grass,To roam means to move around without a plan or purpose,5,23,roam,v,null,Vagar significa moverse sin un plan o proposito.
2856,The only thing in the room was a solitary chair,If something is solitary then it is lonely or the only one,5,23,solitary,adj,null,Si algo es solitario entonces es solitario o el unico
2857,You can see the entire spectrum in a rainbow,The spectrum is the full range of color ranging from red to violet,5,23,spectrum,n,null,El espectro es la gama completa de colores que van desde el rojo hasta el violeta.
2858,The balloons were inflated into a variety of colorful spheres,A sphere is a three-dimensional round shape like a ball,5,23,sphere,n,null,Una esfera es una forma redonda tridimensional como una pelota.
2859,She had achieved the status of being the smartest girl in the class,Status is the position of something or someone in relation to others,5,23,status,n,null,El estatus es la posicion de algo o alguien en relacion con los demas.
2860,The store had few customers and soon went bankrupt,If someone is bankrupt then they are unable to pay their debts,5,24,bankrupt,adj,null,Si alguien esta en bancarrota entonces no puede pagar sus deudas.
2861,"The new student had to conform to the school""s dress code",To conform to rules or laws is to obey them,5,24,conform,v,null,Cumplir con las reglas o leyes es obedecerlas.
2862,The bookstore employed two full-time clerks,To employ someone means to give work to them,5,24,employ,v,null,Emplear a alguien significa darle trabajo
2863,Since he would not follow the rules the principal had to expel the student,To expel someone means to force them to leave a place,5,24,expel,v,null,Expulsar a alguien significa obligarlo a abandonar un lugar.
2864,My parents decided to add an extension to our house for the new baby,An extension is a part added to something to give it more time or space,5,24,extension,n,null,Una extension es una parte añadida a algo para darle mas tiempo o espacio.
2865,Some economists predicted that the forthcoming world economy would be severe,If something is forthcoming then it is about to happen in the future,5,24,forthcoming,adj,null,Si algo esta por venir entonces esta a punto de suceder en el futuro.
2866,Most homes are furnished with tables chairs and beds,To furnish means to put furniture in a house or room,5,24,furnish,v,null,Amueblar significa poner muebles en una casa o habitacion.
2867,People who brush their teeth at least twice a day are practicing good hygiene,Hygiene is the conditions or methods needed for health and cleanliness,5,24,hygiene,n,null,La higiene son las condiciones o metodos necesarios para la salud y la limpieza.
2868,My sister works very hard to keep her entire home as hygienic as possible,If something is hygienic then it is clean and unlikely to cause disease,5,24,hygienic,adj,null,Si algo es higienico entonces esta limpio y es poco probable que cause enfermedades.
2869,"The landlord collected everyone""s rent money on the first day of every month",A landlord is a man who rents property to a person,5,24,landlord,n,null,Un propietario es un hombre que alquila una propiedad a una persona
2870,When the family first leased the apartment the rent was very low,To lease means to rent property usually an apartment or land,5,24,lease,v,null,Arrendar significa alquilar una propiedad generalmente un apartamento o un terreno.
2871,"It""s mandatory that everyone be at least sixteen to drive a car in the US",If something is mandatory then it is required by law,5,24,mandatory,adj,null,Si algo es obligatorio entonces lo exige la ley.
2872,Mother mended the rip in my pants with a piece of cloth,To mend something means to fix it when it is broken or damaged,5,24,mend,v,null,Reparar algo significa arreglarlo cuando esta roto o dañado.
2873,When they bought their new home the married couple had to sign a mortgage,A mortgage is a loan for property especially homes and businesses,5,24,mortgage,n,null,Una hipoteca es un prestamo para la propiedad especialmente casas y negocios
2874,When business increased we had to hire more personnel,Personnel are employees in a business,5,24,personnel,n,null,El personal son los empleados de una empresa.
2875,When the plumbing stopped working no one was allowed to use the toilets,Plumbing is the system of pipes used in a home to supply water,5,24,plumbing,n,null,La fontaneria es el sistema de tuberias que se utiliza en una vivienda para suministrar agua
2876,The new tenants moved into the house across the street,A tenant is a person who rents property from a landlord,5,24,tenant,n,null,Un inquilino es una persona que alquila una propiedad de un propietario
2877,Carlo bought a trendy new car,If something is trendy then it is very popular and new,5,24,trendy,adj,null,Si algo esta de moda entonces es muy popular y nuevo.
2878,"If you don""t pay the utilities you may have your electricity turned off",A utility is a business that supplies services such as water or electricity,5,24,utility,n,null,Una empresa de servicios publicos es una empresa que suministra servicios como agua o electricidad.
2879,The mayor had a new bridge built whereby the citizens could cross the river,Whereby means by which or through which,5,24,whereby,conj,null,por el cual medio por el cual o a traves del cual
2880,The dresses were noteworthy for their aesthetic design,If something is aesthetic then it is concerned with a love of beauty,5,25,aesthetic,adj,null,Si algo es estetico entonces tiene que ver con el amor por la belleza.
2881,"He is very arrogant Even though he""s not the boss he tells everyone what to do",If someone is arrogant they think that they are more important than others,5,25,arrogant,adj,null,Si alguien es arrogante piensa que es mas importante que los demas.
2882,"The mothers had a natural bias for their own child""s picture","A bias is a person""s likelihood to like one thing more than another thing",5,25,bias,n,null,Un sesgo es la probabilidad de que a una persona le guste una cosa mas que otra.
2883,The canyon was so deep that the ground inside was covered in shadow,A canyon is a narrow valley with steep walls through which a river often flows,5,25,canyon,n,null,Un cañon es un valle angosto con paredes empinadas a traves del cual fluye un rio a menudo.
2884,Only small fish lived in the shallow waters of the creek,A creek is a stream or small river,5,25,creek,n,null,Un arroyo es un arroyo o un pequeño rio.
2885,The carpenter used the drill to make several holes in the wood,A drill is a tool with a point that spins in order to make a hole,5,25,drill,n,null,Un taladro es una herramienta con una punta que gira para hacer un agujero
2886,After twenty years at the company he finally became the executive,An executive is the top manager of a business,5,25,executive,n,null,Un ejecutivo es el maximo responsable de una empresa.
2887,After three days with little sleep she was feeling a lot of fatigue,Fatigue is a feeling of extreme tiredness,5,25,fatigue,n,null,La fatiga es una sensacion de cansancio extremo
2888,This mountain has one of the steepest inclines in the world,An incline is a sharp rise in something especially a hill or mountain,5,25,incline,n,null,Una pendiente es una subida brusca en algo especialmente una colina o una montaña.
2889,The rotten apple left a nasty taste inside her mouth,If something is nasty then it is not nice or pleasant,5,25,nasty,adj,null,Si algo es desagradable entonces no es agradable ni agradable.
2890,He was talking loudly so he did not perceive that the music had stopped,To perceive something means to be aware of it,5,25,perceive,v,null,Percibir algo significa ser consciente de ello.
2891,Primates use their hands for such tasks as swinging from branches,A primate is a type of mammal that includes monkeys apes and humans,5,25,primate,n,null,Un primate es un tipo de mamifero que incluye monos simios y humanos.
2892,The computers of the 1980s are primitive compared to those of todays,If something is primitive then it is simple basic and not very developed,5,25,primitive,adj,null,Si algo es primitivo entonces es simple basico y no muy desarrollado
2893,"There""s a stereotype that pigs are dirty animals But they are rather clean",A stereotype is a general but often incorrect idea about a person or thing,5,25,stereotype,n,null,Un estereotipo es una idea general pero a menudo incorrecta sobre una persona o cosa.
2894,Place the sticky part of the tape against the paper so it will cling to the wall,If something is sticky then it is covered with a substance that things stick to,5,25,sticky,adj,null,Si algo es pegajoso entonces esta cubierto con una sustancia a la que se adhieren las cosas.
2895,The wood we found was full of termites,A termite is an insect that lives in groups and feeds on wood,5,25,termite,n,null,Una termita es un insecto que vive en grupos y se alimenta de madera.
2896,"He didn""t score a goal thereby ending his chance at setting a record",If something happens thereby an action then it is the result of that action,5,25,thereby,adv,null,Si algo sucede por medio de una accion entonces es el resultado de esa accion.
2897,A narrow trail cut through the field and over the hills,A trail is a path through a wild area,5,25,trail,n,null,Un sendero es un camino a traves de un area salvaje.
2898,They started the fire with a handful of dry twigs,A twig is a short and thin branch from a tree or bush,5,25,twig,n,null,Una ramita es una rama corta y delgada de un arbol o arbusto
